id,device_code,uuid,mode,mean,hrv_pnn50,hrv_rmssd,hr_mean,status_basic,status_sliding,response_body,created_at,minute
776,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,68.8311688312,550.2774419853,67.89,success,,"{'HRV': {'HRV_S': {'0': 752258.8612822051}, 'HRV_AI': {'0': 49.5758207576}, 'HRV_Ca': {'0': 0.5662294965}, 'HRV_Cd': {'0': 0.4337705035}, 'HRV_GI': {'0': 48.9504617968}, 'HRV_HF': {'0': 0.0113437402}, 'HRV_LF': {'0': 0.0117291217}, 'HRV_PI': {'0': 51.3888888889}, 'HRV_SI': {'0': 48.0971989171}, 'HRV_C1a': {'0': 0.4771174804}, 'HRV_C1d': {'0': 0.5228825196}, 'HRV_C2a': {'0': 0.6028067265}, 'HRV_C2d': {'0': 0.3971932735}, 'HRV_CSI': {'0': 1.5609671683}, 'HRV_CVI': {'0': 6.5833374222}, 'HRV_HFn': {'0': 0.4912161083}, 'HRV_HTI': {'0': 2.8518518519}, 'HRV_LFn': {'0': 0.5079042231}, 'HRV_PAS': {'0': 0.2}, 'HRV_PIP': {'0': 0.6363636364}, 'HRV_PSS': {'0': 0.9361702128}, 'HRV_SD1': {'0': 391.6623590655}, 'HRV_SD2': {'0': 611.372083564}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 2.03143e-05}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5472109555}, 'HRV_CVNN': {'0': 0.2516331125}, 'HRV_CVSD': {'0': 0.2672597643}, 'HRV_IALS': {'0': 0.6527777778}, 'HRV_LFHF': {'0': 1.0339730609}, 'HRV_LnHF': {'0': -4.4790892148}, 'HRV_SD1a': {'0': 270.5549851694}, 'HRV_SD1d': {'0': 283.2337079751}, 'HRV_SD2a': {'0': 474.6731309604}, 'HRV_SD2d': {'0': 385.3066873357}, 'HRV_SDNN': {'0': 518.102774847}, 'HRV_SDSD': {'0': 553.8942200615}, 'HRV_TINN': {'0': 1620}, 'HRV_IQRNN': {'0': 1060}, 'HRV_MCVNN': {'0': 0.1267179487}, 'HRV_MadNN': {'0': 296.52}, 'HRV_RMSSD': {'0': 550.2774419853}, 'HRV_SDNNa': {'0': 386.3383111055}, 'HRV_SDNNd': {'0': 338.1438870059}, 'HRV_pNN20': {'0': 84.4155844156}, 'HRV_pNN50': {'0': 68.8311688312}, 'HRV_MeanNN': {'0': 2058.961038961}, 'HRV_SD1SD2': {'0': 0.6406284644}, 'HRV_SampEn': {'0': 0.6186446533}, 'HRV_MedianNN': {'0': 2340}, 'HRV_CSI_Modified': {'0': 3817.3270002581}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 67.89, 'message': ''}",2021-05-27 22:14:15.083776+00:00,11
777,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,61.9718309859,246.3563041033,68.92,success,,"{'HRV': {'HRV_S': {'0': 201535.3251097831}, 'HRV_AI': {'0': 50.1569903686}, 'HRV_Ca': {'0': 0.5754199035}, 'HRV_Cd': {'0': 0.4245800965}, 'HRV_GI': {'0': 50.1176470588}, 'HRV_HF': {'0': 0.0047925998}, 'HRV_LF': {'0': 0.0381415973}, 'HRV_PI': {'0': 48.3870967742}, 'HRV_SI': {'0': 50.0021918407}, 'HRV_C1a': {'0': 0.5008944544}, 'HRV_C1d': {'0': 0.4991055456}, 'HRV_C2a': {'0': 0.5925829363}, 'HRV_C2d': {'0': 0.4074170637}, 'HRV_CSI': {'0': 2.0837978134}, 'HRV_CVI': {'0': 6.0113212902}, 'HRV_HFn': {'0': 0.1116064272}, 'HRV_HTI': {'0': 3.0869565217}, 'HRV_LFn': {'0': 0.8882125677}, 'HRV_PAS': {'0': 0.3333333333}, 'HRV_PIP': {'0': 0.661971831}, 'HRV_PSS': {'0': 0.925}, 'HRV_SD1': {'0': 175.4578748262}, 'HRV_SD2': {'0': 365.6187359004}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 7.7727e-06}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6433061906}, 'HRV_CVNN': {'0': 0.1267055033}, 'HRV_CVSD': {'0': 0.109265977}, 'HRV_IALS': {'0': 0.6451612903}, 'HRV_LFHF': {'0': 7.9584356391}, 'HRV_LnHF': {'0': -5.3406822518}, 'HRV_SD1a': {'0': 124.1784597065}, 'HRV_SD1d': {'0': 123.956514114}, 'HRV_SD2a': {'0': 281.4511409642}, 'HRV_SD2d': {'0': 233.3716248633}, 'HRV_SDNN': {'0': 285.676295261}, 'HRV_SDSD': {'0': 248.1349062043}, 'HRV_TINN': {'0': 1520}, 'HRV_IQRNN': {'0': 180}, 'HRV_MCVNN': {'0': 0.0639051724}, 'HRV_MadNN': {'0': 148.26}, 'HRV_RMSSD': {'0': 246.3563041033}, 'HRV_SDNNa': {'0': 217.5259003029}, 'HRV_SDNNd': {'0': 186.8522580579}, 'HRV_pNN20': {'0': 73.2394366197}, 'HRV_pNN50': {'0': 61.9718309859}, 'HRV_MeanNN': {'0': 2254.6478873239}, 'HRV_SD1SD2': {'0': 0.4798930077}, 'HRV_SampEn': {'0': 1.2858238308}, 'HRV_MedianNN': {'0': 2320}, 'HRV_CSI_Modified': {'0': 3047.5020895781}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 68.92, 'message': ''}",2021-05-27 22:15:11.201443+00:00,12
778,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,72.2222222222,325.4119815656,70.78,success,,"{'HRV': {'HRV_S': {'0': 234345.1276486585}, 'HRV_AI': {'0': 48.2156743427}, 'HRV_Ca': {'0': 0.4832443599}, 'HRV_Cd': {'0': 0.5167556401}, 'HRV_GI': {'0': 48.0902777778}, 'HRV_HF': {'0': 0.0420097282}, 'HRV_LF': {'0': 0.0402550062}, 'HRV_PI': {'0': 47.0588235294}, 'HRV_SI': {'0': 47.9712647082}, 'HRV_C1a': {'0': 0.5050542669}, 'HRV_C1d': {'0': 0.4949457331}, 'HRV_C2a': {'0': 0.4719443468}, 'HRV_C2d': {'0': 0.5280556532}, 'HRV_CSI': {'0': 1.389524477}, 'HRV_CVI': {'0': 6.0768260383}, 'HRV_HFn': {'0': 0.5098813184}, 'HRV_HTI': {'0': 3.4285714286}, 'HRV_LFn': {'0': 0.4885838709}, 'HRV_PAS': {'0': 0.3076923077}, 'HRV_PIP': {'0': 0.6527777778}, 'HRV_PSS': {'0': 0.8}, 'HRV_SD1': {'0': 231.696742061}, 'HRV_SD2': {'0': 321.9482943352}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0001264549}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7250619203}, 'HRV_CVNN': {'0': 0.1266051541}, 'HRV_CVSD': {'0': 0.1470419397}, 'HRV_IALS': {'0': 0.6617647059}, 'HRV_LFHF': {'0': 0.9582305788}, 'HRV_LnHF': {'0': -3.1698540626}, 'HRV_SD1a': {'0': 164.6901853264}, 'HRV_SD1d': {'0': 163.0337388395}, 'HRV_SD2a': {'0': 221.1727015292}, 'HRV_SD2d': {'0': 233.9515768778}, 'HRV_SDNN': {'0': 280.1842396312}, 'HRV_SDSD': {'0': 327.6686749804}, 'HRV_TINN': {'0': 1440}, 'HRV_IQRNN': {'0': 265}, 'HRV_MCVNN': {'0': 0.0934972973}, 'HRV_MadNN': {'0': 207.564}, 'HRV_RMSSD': {'0': 325.4119815656}, 'HRV_SDNNa': {'0': 194.9874624746}, 'HRV_SDNNd': {'0': 201.6349924041}, 'HRV_pNN20': {'0': 80.5555555556}, 'HRV_pNN50': {'0': 72.2222222222}, 'HRV_MeanNN': {'0': 2213.0555555556}, 'HRV_SD1SD2': {'0': 0.7196706618}, 'HRV_SampEn': {'0': 1.6933193964}, 'HRV_MedianNN': {'0': 2220}, 'HRV_CSI_Modified': {'0': 1789.4201412302}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 70.78, 'message': ''}",2021-05-27 22:16:10.664552+00:00,13
779,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,64.3835616438,194.5793183026,70.92,success,,"{'HRV': {'HRV_S': {'0': 114356.3776415763}, 'HRV_AI': {'0': 56.7788822541}, 'HRV_Ca': {'0': 0.3781619141}, 'HRV_Cd': {'0': 0.6218380859}, 'HRV_GI': {'0': 58.217270195}, 'HRV_HF': {'0': 0.0009514882}, 'HRV_LF': {'0': 0.007538341}, 'HRV_PI': {'0': 50.7692307692}, 'HRV_SI': {'0': 60.2710112879}, 'HRV_C1a': {'0': 0.1432134996}, 'HRV_C1d': {'0': 0.8567865004}, 'HRV_C2a': {'0': 0.4430454531}, 'HRV_C2d': {'0': 0.5569545469}, 'HRV_CSI': {'0': 1.9096992553}, 'HRV_CVI': {'0': 5.7652305001}, 'HRV_HFn': {'0': 0.1120733372}, 'HRV_HTI': {'0': 3.65}, 'HRV_LFn': {'0': 0.8879217303}, 'HRV_PAS': {'0': 0.1578947368}, 'HRV_PIP': {'0': 0.6164383562}, 'HRV_PSS': {'0': 0.8717948718}, 'HRV_SD1': {'0': 138.061557793}, 'HRV_SD2': {'0': 263.6560541064}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 4.19e-08}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.7740282872}, 'HRV_CVNN': {'0': 0.1071802911}, 'HRV_CVSD': {'0': 0.0893463973}, 'HRV_IALS': {'0': 0.6}, 'HRV_LFHF': {'0': 7.9226848447}, 'HRV_LnHF': {'0': -6.9574832877}, 'HRV_SD1a': {'0': 52.4337274533}, 'HRV_SD1d': {'0': 128.2493170506}, 'HRV_SD2a': {'0': 175.4938452892}, 'HRV_SD2d': {'0': 196.764898121}, 'HRV_SDNN': {'0': 233.4181189729}, 'HRV_SDSD': {'0': 195.2485274732}, 'HRV_TINN': {'0': 1620}, 'HRV_IQRNN': {'0': 300}, 'HRV_MCVNN': {'0': 0.1078254545}, 'HRV_MadNN': {'0': 237.216}, 'HRV_RMSSD': {'0': 194.5793183026}, 'HRV_SDNNa': {'0': 129.5132918064}, 'HRV_SDNNd': {'0': 166.0787651335}, 'HRV_pNN20': {'0': 78.0821917808}, 'HRV_pNN50': {'0': 64.3835616438}, 'HRV_MeanNN': {'0': 2177.8082191781}, 'HRV_SD1SD2': {'0': 0.5236426611}, 'HRV_SampEn': {'0': 1.3676022281}, 'HRV_MedianNN': {'0': 2200}, 'HRV_CSI_Modified': {'0': 2014.0150807577}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 70.92, 'message': ''}",2021-05-27 22:17:10.557394+00:00,14
780,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,57.1428571429,95.0972042747,74.99,success,,"{'HRV': {'HRV_S': {'0': 43519.2742590077}, 'HRV_AI': {'0': 52.5302699667}, 'HRV_Ca': {'0': 0.3612193287}, 'HRV_Cd': {'0': 0.6387806713}, 'HRV_GI': {'0': 52.380952381}, 'HRV_HF': {'0': 0.0023811937}, 'HRV_LF': {'0': 0.0113743697}, 'HRV_PI': {'0': 42.6229508197}, 'HRV_SI': {'0': 52.2333345637}, 'HRV_C1a': {'0': 0.5358974359}, 'HRV_C1d': {'0': 0.4641025641}, 'HRV_C2a': {'0': 0.3420818416}, 'HRV_C2d': {'0': 0.6579181584}, 'HRV_CSI': {'0': 3.0232041512}, 'HRV_CVI': {'0': 5.3456517543}, 'HRV_HFn': {'0': 0.1731056743}, 'HRV_HTI': {'0': 3.1818181818}, 'HRV_LFn': {'0': 0.8268827166}, 'HRV_PAS': {'0': 0.4615384615}, 'HRV_PIP': {'0': 0.6285714286}, 'HRV_PSS': {'0': 0.8717948718}, 'HRV_SD1': {'0': 67.6911898751}, 'HRV_SD2': {'0': 204.6442862322}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 1.597e-07}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5715430365}, 'HRV_CVNN': {'0': 0.0679576718}, 'HRV_CVSD': {'0': 0.0423406965}, 'HRV_IALS': {'0': 0.6393442623}, 'HRV_LFHF': {'0': 4.7767510784}, 'HRV_LnHF': {'0': -6.0401533498}, 'HRV_SD1a': {'0': 49.586525684}, 'HRV_SD1d': {'0': 46.1455497822}, 'HRV_SD2a': {'0': 119.691865034}, 'HRV_SD2d': {'0': 165.9913893313}, 'HRV_SDNN': {'0': 152.632930897}, 'HRV_SDSD': {'0': 95.7297987745}, 'HRV_TINN': {'0': 740}, 'HRV_IQRNN': {'0': 210}, 'HRV_MCVNN': {'0': 0.0787221239}, 'HRV_MadNN': {'0': 177.912}, 'HRV_RMSSD': {'0': 95.0972042747}, 'HRV_SDNNa': {'0': 91.6104963548}, 'HRV_SDNNd': {'0': 121.8247780561}, 'HRV_pNN20': {'0': 68.5714285714}, 'HRV_pNN50': {'0': 57.1428571429}, 'HRV_MeanNN': {'0': 2246}, 'HRV_SD1SD2': {'0': 0.3307748832}, 'HRV_SampEn': {'0': 2.1972245773}, 'HRV_MedianNN': {'0': 2260}, 'HRV_CSI_Modified': {'0': 2474.7258226525}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 74.99, 'message': ''}",2021-05-27 22:18:10.697419+00:00,15
781,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,75.641025641,399.785656857,71.22,success,,"{'HRV': {'HRV_S': {'0': 496361.7428430333}, 'HRV_AI': {'0': 52.9594926346}, 'HRV_Ca': {'0': 0.425381293}, 'HRV_Cd': {'0': 0.574618707}, 'HRV_GI': {'0': 52.7679623086}, 'HRV_HF': {'0': 0.02345672}, 'HRV_LF': {'0': 0.0453462243}, 'HRV_PI': {'0': 43.0555555556}, 'HRV_SI': {'0': 52.4827435593}, 'HRV_C1a': {'0': 0.4818474339}, 'HRV_C1d': {'0': 0.5181525661}, 'HRV_C2a': {'0': 0.4105667173}, 'HRV_C2d': {'0': 0.5894332827}, 'HRV_CSI': {'0': 1.9532238322}, 'HRV_CVI': {'0': 6.4027684108}, 'HRV_HFn': {'0': 0.3397460093}, 'HRV_HTI': {'0': 2.6}, 'HRV_LFn': {'0': 0.6567925424}, 'HRV_PAS': {'0': 0.2222222222}, 'HRV_PIP': {'0': 0.641025641}, 'HRV_PSS': {'0': 0.8695652174}, 'HRV_SD1': {'0': 284.4121901688}, 'HRV_SD2': {'0': 555.5206680016}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0002389851}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.586408856}, 'HRV_CVNN': {'0': 0.2182555547}, 'HRV_CVSD': {'0': 0.197512549}, 'HRV_IALS': {'0': 0.6388888889}, 'HRV_LFHF': {'0': 1.9331869235}, 'HRV_LnHF': {'0': -3.7525982591}, 'HRV_SD1a': {'0': 197.5174875669}, 'HRV_SD1d': {'0': 204.8234156022}, 'HRV_SD2a': {'0': 355.9525360569}, 'HRV_SD2d': {'0': 426.4985400345}, 'HRV_SDNN': {'0': 441.7716278375}, 'HRV_SDSD': {'0': 402.2195766409}, 'HRV_TINN': {'0': 1740}, 'HRV_IQRNN': {'0': 395}, 'HRV_MCVNN': {'0': 0.1068540541}, 'HRV_MadNN': {'0': 237.216}, 'HRV_RMSSD': {'0': 399.785656857}, 'HRV_SDNNa': {'0': 287.8501049332}, 'HRV_SDNNd': {'0': 334.5546563945}, 'HRV_pNN20': {'0': 85.8974358974}, 'HRV_pNN50': {'0': 75.641025641}, 'HRV_MeanNN': {'0': 2024.1025641026}, 'HRV_SD1SD2': {'0': 0.511974093}, 'HRV_SampEn': {'0': 0.7891618338}, 'HRV_MedianNN': {'0': 2220}, 'HRV_CSI_Modified': {'0': 4340.2248320474}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 71.22, 'message': ''}",2021-05-27 22:19:11.216413+00:00,16
782,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,75.0,248.3858337105,66.46,success,,"{'HRV': {'HRV_S': {'0': 237081.8136847596}, 'HRV_AI': {'0': 47.9449378042}, 'HRV_Ca': {'0': 0.5926811429}, 'HRV_Cd': {'0': 0.4073188571}, 'HRV_GI': {'0': 44.9541284404}, 'HRV_HF': {'0': 0.0010795993}, 'HRV_LF': {'0': 0.0028056095}, 'HRV_PI': {'0': 46.7741935484}, 'HRV_SI': {'0': 38.6195305614}, 'HRV_C1a': {'0': 0.5575769305}, 'HRV_C1d': {'0': 0.4424230695}, 'HRV_C2a': {'0': 0.5987088963}, 'HRV_C2d': {'0': 0.4012911037}, 'HRV_CSI': {'0': 2.416628589}, 'HRV_CVI': {'0': 6.0818683509}, 'HRV_HFn': {'0': 0.2778720567}, 'HRV_HTI': {'0': 4.25}, 'HRV_LFn': {'0': 0.7221202462}, 'HRV_PAS': {'0': 0.4166666667}, 'HRV_PIP': {'0': 0.6470588235}, 'HRV_PSS': {'0': 0.875}, 'HRV_SD1': {'0': 176.7132969703}, 'HRV_SD2': {'0': 427.0504055105}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 2.99e-08}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6905453152}, 'HRV_CVNN': {'0': 0.1641347305}, 'HRV_CVSD': {'0': 0.1070628594}, 'HRV_IALS': {'0': 0.6451612903}, 'HRV_LFHF': {'0': 2.59875086}, 'HRV_LnHF': {'0': -6.8311653578}, 'HRV_SD1a': {'0': 132.1385865696}, 'HRV_SD1d': {'0': 117.705333161}, 'HRV_SD2a': {'0': 330.4357245813}, 'HRV_SD2d': {'0': 270.5259336314}, 'HRV_SDNN': {'0': 380.792574868}, 'HRV_SDSD': {'0': 249.910341227}, 'HRV_TINN': {'0': 2380}, 'HRV_IQRNN': {'0': 245}, 'HRV_MCVNN': {'0': 0.0747529412}, 'HRV_MadNN': {'0': 177.912}, 'HRV_RMSSD': {'0': 248.3858337105}, 'HRV_SDNNa': {'0': 251.6429754038}, 'HRV_SDNNd': {'0': 208.613070326}, 'HRV_pNN20': {'0': 82.3529411765}, 'HRV_pNN50': {'0': 75}, 'HRV_MeanNN': {'0': 2320}, 'HRV_SD1SD2': {'0': 0.4137996234}, 'HRV_SampEn': {'0': 0.9388905638}, 'HRV_MedianNN': {'0': 2380}, 'HRV_CSI_Modified': {'0': 4128.0888755615}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 66.46, 'message': ''}",2021-05-27 22:20:11.180501+00:00,17
783,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,64.1025641026,221.6701656463,77.0,success,,"{'HRV': {'HRV_S': {'0': 191817.9987732635}, 'HRV_AI': {'0': 50.8742144022}, 'HRV_Ca': {'0': 0.4565153456}, 'HRV_Cd': {'0': 0.5434846544}, 'HRV_GI': {'0': 50.9803921569}, 'HRV_HF': {'0': 0.0031874041}, 'HRV_LF': {'0': 0.0068060379}, 'HRV_PI': {'0': 45.8333333333}, 'HRV_SI': {'0': 51.1786507756}, 'HRV_C1a': {'0': 0.5798710223}, 'HRV_C1d': {'0': 0.4201289777}, 'HRV_C2a': {'0': 0.4360152857}, 'HRV_C2d': {'0': 0.5639847143}, 'HRV_CSI': {'0': 2.4531615852}, 'HRV_CVI': {'0': 5.9898594657}, 'HRV_HFn': {'0': 0.3183343233}, 'HRV_HTI': {'0': 3.25}, 'HRV_LFn': {'0': 0.6797366824}, 'HRV_PAS': {'0': 0.4545454545}, 'HRV_PIP': {'0': 0.6794871795}, 'HRV_PSS': {'0': 0.8775510204}, 'HRV_SD1': {'0': 157.7635476871}, 'HRV_SD2': {'0': 387.0194747308}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 1.93145e-05}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6027989688}, 'HRV_CVNN': {'0': 0.1448434347}, 'HRV_CVSD': {'0': 0.108511817}, 'HRV_IALS': {'0': 0.6805555556}, 'HRV_LFHF': {'0': 2.135291838}, 'HRV_LnHF': {'0': -5.7485484708}, 'HRV_SD1a': {'0': 120.1424592986}, 'HRV_SD1d': {'0': 102.2638486311}, 'HRV_SD2a': {'0': 255.5545846454}, 'HRV_SD2d': {'0': 290.6474291777}, 'HRV_SDNN': {'0': 295.889139629}, 'HRV_SDSD': {'0': 223.1113487872}, 'HRV_TINN': {'0': 1440}, 'HRV_IQRNN': {'0': 455}, 'HRV_MCVNN': {'0': 0.153854717}, 'HRV_MadNN': {'0': 326.172}, 'HRV_RMSSD': {'0': 221.6701656463}, 'HRV_SDNNa': {'0': 199.6776856081}, 'HRV_SDNNd': {'0': 217.8690235261}, 'HRV_pNN20': {'0': 79.4871794872}, 'HRV_pNN50': {'0': 64.1025641026}, 'HRV_MeanNN': {'0': 2042.8205128205}, 'HRV_SD1SD2': {'0': 0.4076372327}, 'HRV_SampEn': {'0': 1.2078115806}, 'HRV_MedianNN': {'0': 2120}, 'HRV_CSI_Modified': {'0': 3797.6852325359}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 77, 'message': ''}",2021-05-27 22:21:11.271195+00:00,18
784,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,65.2777777778,415.1497269355,69.95,success,,"{'HRV': {'HRV_S': {'0': 381703.8529995643}, 'HRV_AI': {'0': 49.9521143652}, 'HRV_Ca': {'0': 0.4136377292}, 'HRV_Cd': {'0': 0.5863622708}, 'HRV_GI': {'0': 50.2747252747}, 'HRV_HF': {'0': 0.0536039476}, 'HRV_LF': {'0': 0.0714512467}, 'HRV_PI': {'0': 47.0588235294}, 'HRV_SI': {'0': 50.6130420223}, 'HRV_C1a': {'0': 0.554916318}, 'HRV_C1d': {'0': 0.445083682}, 'HRV_C2a': {'0': 0.3405239118}, 'HRV_C2d': {'0': 0.6594760882}, 'HRV_CSI': {'0': 1.3900807976}, 'HRV_CVI': {'0': 6.2886966538}, 'HRV_HFn': {'0': 0.4279070313}, 'HRV_HTI': {'0': 3.4285714286}, 'HRV_LFn': {'0': 0.5703775983}, 'HRV_PAS': {'0': 0.25}, 'HRV_PIP': {'0': 0.6527777778}, 'HRV_PSS': {'0': 0.9111111111}, 'HRV_SD1': {'0': 295.6434853376}, 'HRV_SD2': {'0': 410.968331893}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 0.0002148846}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.5936693021}, 'HRV_CVNN': {'0': 0.1617039472}, 'HRV_CVSD': {'0': 0.1887759274}, 'HRV_IALS': {'0': 0.6617647059}, 'HRV_LFHF': {'0': 1.3329474783}, 'HRV_LnHF': {'0': -2.9261325649}, 'HRV_SD1a': {'0': 220.2336421686}, 'HRV_SD1d': {'0': 197.2380722448}, 'HRV_SD2a': {'0': 239.818214091}, 'HRV_SD2d': {'0': 333.7397099674}, 'HRV_SDNN': {'0': 355.6139305562}, 'HRV_SDSD': {'0': 418.1030265916}, 'HRV_TINN': {'0': 1480}, 'HRV_IQRNN': {'0': 240}, 'HRV_MCVNN': {'0': 0.0712165939}, 'HRV_MadNN': {'0': 163.086}, 'HRV_RMSSD': {'0': 415.1497269355}, 'HRV_SDNNa': {'0': 230.2342643403}, 'HRV_SDNNd': {'0': 274.1213701556}, 'HRV_pNN20': {'0': 76.3888888889}, 'HRV_pNN50': {'0': 65.2777777778}, 'HRV_MeanNN': {'0': 2199.1666666667}, 'HRV_SD1SD2': {'0': 0.7193826443}, 'HRV_SampEn': {'0': 0.9100211189}, 'HRV_MedianNN': {'0': 2290}, 'HRV_CSI_Modified': {'0': 2285.1167462875}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 69.95, 'message': ''}",2021-05-27 22:22:10.743908+00:00,19
785,6D18B021,163b8c9b-d61a-415d-8c35-6048746a90a3,hrv,,64.0,96.7582666348,76.09,success,,"{'HRV': {'HRV_S': {'0': 64199.3614750416}, 'HRV_AI': {'0': 50.7156722483}, 'HRV_Ca': {'0': 0.4098442447}, 'HRV_Cd': {'0': 0.5901557553}, 'HRV_GI': {'0': 50.6849315068}, 'HRV_HF': {'0': 0.0007441452}, 'HRV_LF': {'0': 0.0054950944}, 'HRV_PI': {'0': 42.6470588235}, 'HRV_SI': {'0': 50.6494913715}, 'HRV_C1a': {'0': 0.5461893764}, 'HRV_C1d': {'0': 0.4538106236}, 'HRV_C2a': {'0': 0.4024934585}, 'HRV_C2d': {'0': 0.5975065415}, 'HRV_CSI': {'0': 4.3070511729}, 'HRV_CVI': {'0': 5.5145008186}, 'HRV_HFn': {'0': 0.1192616323}, 'HRV_HTI': {'0': 3.75}, 'HRV_LFn': {'0': 0.8806801523}, 'HRV_PAS': {'0': 0.2666666667}, 'HRV_PIP': {'0': 0.64}, 'HRV_PSS': {'0': 0.8604651163}, 'HRV_SD1': {'0': 68.8811520393}, 'HRV_SD2': {'0': 296.6746466804}, 'HRV_ULF': {'0': None}, 'HRV_VHF': {'0': 3.632e-07}, 'HRV_VLF': {'0': None}, 'HRV_ApEn': {'0': 0.6447610012}, 'HRV_CVNN': {'0': 0.1005813885}, 'HRV_CVSD': {'0': 0.0454065198}, 'HRV_IALS': {'0': 0.6323529412}, 'HRV_LFHF': {'0': 7.3844381888}, 'HRV_LnHF': {'0': -7.2032743414}, 'HRV_SD1a': {'0': 50.9095356679}, 'HRV_SD1d': {'0': 46.4050068154}, 'HRV_SD2a': {'0': 188.2174334524}, 'HRV_SD2d': {'0': 229.3251920909}, 'HRV_SDNN': {'0': 214.3322334748}, 'HRV_SDSD': {'0': 97.4126594058}, 'HRV_TINN': {'0': 860}, 'HRV_IQRNN': {'0': 280}, 'HRV_MCVNN': {'0': 0.0816110092}, 'HRV_MadNN': {'0': 177.912}, 'HRV_RMSSD': {'0': 96.7582666348}, 'HRV_SDNNa': {'0': 137.8723740953}, 'HRV_SDNNd': {'0': 165.4440515478}, 'HRV_pNN20': {'0': 77.3333333333}, 'HRV_pNN50': {'0': 64}, 'HRV_MeanNN': {'0': 2130.9333333333}, 'HRV_SD1SD2': {'0': 0.2321774132}, 'HRV_SampEn': {'0': 1.1939224685}, 'HRV_MedianNN': {'0': 2180}, 'HRV_CSI_Modified': {'0': 5111.1715398018}}, 'mode': 'hrv', 'uuid': '163b8c9b-d61a-415d-8c35-6048746a90a3', 'device': '6D18B021', 'hr_mean': 76.09, 'message': ''}",2021-05-27 22:23:11.248245+00:00,20
